admin1,Jan_rain_min,Jan_rain_max,Jan_rain_mean,Jan_rain_count,Jan_rain_median,year,Feb_rain_min,Feb_rain_max,Feb_rain_mean,Feb_rain_median,Mar_rain_min,Mar_rain_max,Mar_rain_mean,Mar_rain_median,Apr_rain_min,Apr_rain_max,Apr_rain_mean,Apr_rain_median,May_rain_min,May_rain_max,May_rain_mean,May_rain_median,Jun_rain_min,Jun_rain_max,Jun_rain_mean,Jun_rain_median,Jul_rain_min,Jul_rain_max,Jul_rain_mean,Jul_rain_median,Aug_rain_min,Aug_rain_max,Aug_rain_mean,Aug_rain_median,Sep_rain_min,Sep_rain_max,Sep_rain_mean,Sep_rain_median,Oct_rain_min,Oct_rain_max,Oct_rain_mean,Oct_rain_median,Nov_rain_min,Nov_rain_max,Nov_rain_mean,Nov_rain_median,Dec_rain_min,Dec_rain_max,Dec_rain_mean,Dec_rain_median,silt_min,silt_max,silt_mean,silt_count,silt_median,bulkdensity_min,bulkdensity_max,bulkdensity_mean,bulkdensity_median,clay_min,clay_max,clay_mean,clay_median,harvested_area,production_mt,yield_mt_ha,value_ksh
Tharaka-Nithi,4.556512832641602,25.57343292236328,9.761238606770833,120,8.67225170135498,2018.0,2.8061537742614746,27.63622283935547,8.096301778157551,6.636575698852539,161.8165740966797,397.0025634765625,247.99464518229166,240.74655151367188,412.6224365234375,777.2815551757812,583.415625,572.121826171875,22.059680938720703,606.147705078125,190.03361002604166,124.3154296875,2.7791378498077393,174.73170471191406,29.955293782552083,9.917938232421875,2.8885912895202637,106.06111145019531,27.46697998046875,16.236740112304688,0.07186555862426758,48.617977142333984,10.695152791341146,5.492864608764648,1.6716748476028442,141.41815185546875,21.205183919270834,4.509881019592285,20.911386489868164,152.85984802246094,60.624043782552086,45.09708786010742,88.46792602539062,271.9349060058594,172.81686197916667,175.82635498046875,146.50645446777344,295.7608642578125,201.68211263020834,199.38037109375,10.0,50.0,19.332719692457633,36938,18.0,709.0,1480.0,1221.1734257404298,1230.0,12.0,63.0,38.41642752720775,37.0,,,,
Trans Nzoia,6.944409370422363,19.499082565307617,11.503729086006636,113,11.342737197875977,2018.0,13.152057647705078,40.74653625488281,20.825782978429203,18.66075897216797,113.04524230957031,247.39523315429688,159.76253111172565,157.13568115234375,247.34268188476562,448.64404296875,318.20637444690266,311.7173767089844,221.5859832763672,423.95074462890625,319.59274751106193,316.9930725097656,153.0034637451172,275.983154296875,212.9753871681416,212.12295532226562,139.1585235595703,270.91412353515625,186.75985204646017,183.68386840820312,108.9908447265625,256.42987060546875,158.27568445796462,153.16693115234375,33.98352813720703,103.57110595703125,66.2930638136062,64.90215301513672,56.75218200683594,229.32313537597656,115.88575082964601,106.27702331542969,19.244478225708008,72.54754638671875,35.998427129424776,32.28843307495117,33.00049591064453,84.93297576904297,53.6753923534292,52.899845123291016,17.0,34.0,25.773313758152405,35419,26.0,778.0,1400.0,1116.2481154182783,1120.0,22.0,62.0,42.734097518281146,44.0,,,,
Turkana,0.9371496438980103,8.337241172790527,2.4341349774096384,2075,1.8978245258331299,2018.0,1.3415639400482178,46.07330322265625,8.673527861445782,6.710720062255859,37.094459533691406,344.4287109375,101.5782530120482,98.01689910888672,47.94447326660156,318.4731750488281,149.7529969879518,139.26373291015625,0.8470953702926636,295.28558349609375,77.72846385542168,66.57551574707031,0.4014202058315277,215.67608642578125,42.47631777108434,26.905973434448242,2.4799628257751465,73.50425720214844,17.27074924698795,13.076387405395508,0.1902790367603302,133.3557891845703,21.69820030120482,13.117509841918945,2.315906133532053e-09,31.87145233154297,5.269227221385542,2.2255518436431885,8.252415639731225e-09,90.612548828125,9.88160015060241,1.4714285135269165,0.24096006155014038,42.02892303466797,9.682097138554218,6.766728401184082,11.417776107788086,95.31997680664062,29.932332454819278,22.981719970703125,7.0,36.0,22.934639012372532,662031,24.0,962.0,1610.0,1373.479610471413,1380.0,10.0,48.0,28.377622800140777,28.0,,,,
Uasin Gishu,6.944409370422363,26.15203094482422,15.45248046875,150,14.188446044921875,2018.0,11.731170654296875,53.99711608886719,23.8410693359375,24.065553665161133,113.04524230957031,247.0773162841797,164.34125,157.66220092773438,263.0846252441406,534.7003173828125,370.92234375,363.1621398925781,180.73924255371094,398.15093994140625,258.7026822916667,250.42727661132812,153.0034637451172,344.90728759765625,240.770390625,241.34906005859375,93.63065338134766,256.1223449707031,176.5220703125,177.1295166015625,115.75558471679688,205.1906280517578,158.4341015625,158.054443359375,30.223098754882812,93.49771118164062,52.60680989583334,52.30424499511719,46.48370361328125,189.495361328125,82.885625,79.28157043457031,13.253385543823242,56.359657287597656,28.007591145833334,25.99142074584961,25.074615478515625,103.5384292602539,69.381875,70.59980773925781,17.0,35.0,25.65403400309119,48525,25.0,990.0,1360.0,1130.3908500772798,1130.0,28.0,53.0,43.66893353941268,44.0,,,,
Vihiga,23.980274200439453,40.3201904296875,32.94585996685606,33,33.83647918701172,2018.0,67.17625427246094,109.5467529296875,83.42554450757575,83.10868072509766,228.4666748046875,361.8248291015625,299.5473780776515,302.0062255859375,324.98223876953125,455.2723388671875,370.56436434659093,358.5549621582031,254.24496459960938,427.00714111328125,346.9963896780303,356.24932861328125,111.72845458984375,224.1796875,157.44185014204547,150.35284423828125,61.515464782714844,188.72071838378906,113.17140151515152,104.93235778808594,88.3115234375,173.46820068359375,137.6385683001894,135.03085327148438,67.07711791992188,115.78152465820312,88.18618312026516,89.0312271118164,232.16464233398438,288.19384765625,255.9006865530303,255.92800903320312,76.41397094726562,111.94340515136719,98.10690400094697,99.8135986328125,114.86367797851562,204.3679656982422,166.20191169507575,167.9484100341797,16.0,32.0,25.155121951219513,8200,25.0,1040.0,1360.0,1204.4975609756098,1210.0,25.0,50.0,41.72121951219512,42.0,,,,
Wajir,0.39256751537323,4.742541313171387,2.542978284782888,1946,2.4752628803253174,2018.0,2.539628267288208,37.230403900146484,6.922961965249229,4.950976371765137,44.649131774902344,200.16702270507812,91.2273493705036,88.07656860351562,95.42646026611328,337.7633972167969,211.2783755138746,217.2977294921875,1.1756888628005981,139.6935577392578,50.32020008992806,51.48222351074219,1.3587117209112876e-08,10.776670455932617,2.0656668024955036,1.4174456596374512,6.430697988002443e-13,30.31763458251953,5.385252400757965,4.715640068054199,1.4575359585933256e-08,10.30527114868164,2.7364628665371273,2.3432822227478027,0.2642528712749481,33.86276626586914,4.199759723471223,2.632276773452759,5.144316673278809,105.00399780273438,48.97733331192189,51.94120407104492,4.634171009063721,70.57492065429688,34.04115814491264,32.441532135009766,37.665924072265625,261.5417175292969,142.5516122816033,144.7537078857422,9.0,34.0,21.442688626752727,781782,22.0,1120.0,1590.0,1438.754107922669,1440.0,11.0,48.0,27.193322435154556,27.0,,,,
West Pokot,1.737871527671814,14.170774459838867,5.052572851022963,362,4.345115661621094,2018.0,2.9255857467651367,22.45743751525879,10.197620370770027,9.192956924438477,79.5669937133789,275.96063232421875,132.68497496546962,125.32320404052734,121.48175811767578,489.50848388671875,295.97446909530385,289.693359375,56.891937255859375,444.830322265625,213.64681888812154,209.58839416503906,35.62434768676758,295.72308349609375,138.084210980663,129.5363311767578,13.376554489135742,256.4309997558594,88.11287120165746,72.69037628173828,15.931180953979492,239.76348876953125,96.57130524861878,88.11105346679688,0.29719024896621704,73.13117980957031,24.979284465642266,21.00455093383789,0.3400813043117523,190.1732177734375,59.22577477555249,52.76576614379883,1.2885757684707642,56.53989028930664,16.840315845131215,15.15254020690918,20.175338745117188,79.24525451660156,47.76355317679558,45.82401657104492,12.0,34.0,23.016194750831623,125658,23.0,796.0,1560.0,1279.628833818778,1280.0,16.0,51.0,31.05472791226981,30.0,,,,
Nakuru,6.748371124267578,81.124267578125,31.86501256900631,317,27.747150421142578,2018.0,6.777092933654785,46.545650482177734,24.456140945386434,24.76685905456543,116.88020324707031,337.72149658203125,200.11678085567823,194.91268920898438,178.41165161132812,532.0380859375,362.67414235015775,359.35595703125,113.72136688232422,511.19622802734375,283.7885942429022,284.6940002441406,24.550064086914062,407.791259765625,220.25406644321765,230.12557983398438,0.9794493913650513,222.00326538085938,92.12585025630915,88.89727783203125,3.66823410987854,223.91473388671875,99.12452558162461,90.33128356933594,13.218384742736816,89.6852798461914,51.767867705047315,50.63100051879883,6.520421981811523,190.21087646484375,67.44693907728707,66.15666198730469,25.934368133544922,113.39830017089844,62.3740326794164,61.82667922973633,52.50401306152344,169.61949157714844,97.69027257492114,95.60758972167969,16.0,46.0,29.77398127542015,104248,30.0,841.0,1400.0,1114.725347248868,1130.0,16.0,51.0,33.600730949274805,33.0,,,,
Baringo,2.0752005577087402,13.104694366455078,6.258035714285715,420,6.189518928527832,2012.0,4.137764930725098,37.47431182861328,11.983175223214285,11.022794723510742,13.287090301513672,65.00182342529297,30.88272414434524,28.933135986328125,91.3666763305664,421.61175537109375,222.78294270833334,205.2565460205078,85.71321868896484,619.3609619140625,277.65245535714286,266.206787109375,42.91170883178711,196.10116577148438,91.37859002976191,90.05374908447266,85.52862548828125,271.1240234375,162.46419270833334,158.9371337890625,60.81249237060547,240.06866455078125,130.99983258928572,127.02581787109375,31.264083862304688,228.40185546875,101.45672433035715,92.2147216796875,0.9229544401168823,262.6119079589844,110.06889880952382,108.57374572753906,3.239980697631836,164.04537963867188,66.03543991815476,60.28429412841797,30.086593627929688,159.1461639404297,78.80126488095237,76.73086547851562,16.0,42.0,26.093247715615565,151682,26.0,931.0,1540.0,1241.4308883057977,1230.0,18.0,60.0,35.2150090320539,35.0,,,,
Bomet,12.44576644897461,23.2403564453125,17.17930167061942,112,17.102996826171875,2012.0,21.117664337158203,85.6410903930664,41.23048618861607,40.74757385253906,52.77447509765625,145.36575317382812,104.46086774553571,109.32380676269531,228.2607421875,442.0127258300781,336.61886160714283,329.4626770019531,74.5179443359375,282.89166259765625,185.01520647321428,197.8226318359375,84.9556884765625,287.10089111328125,162.14369419642858,150.5790252685547,46.380950927734375,253.33575439453125,127.37135532924107,115.77400207519531,77.37639617919922,244.81504821777344,143.08598109654017,138.5206298828125,71.53173828125,286.84149169921875,168.79554966517858,173.69810485839844,64.45479583740234,306.0435791015625,152.22837611607142,122.3671875,92.1455078125,206.74903869628906,153.31982421875,152.75912475585938,94.88671875,261.6470947265625,156.98821149553572,156.4793243408203,17.0,36.0,26.432650136161673,34885,27.0,883.0,1370.0,1152.181854665329,1150.0,25.0,51.0,38.391772968324496,38.0,,,,
Bungoma,6.219087600708008,15.535181045532227,9.655906734609962,133,9.347078323364258,2012.0,12.223050117492676,39.00927734375,25.786290677866543,25.51449966430664,33.356727600097656,66.05802917480469,46.3251329006109,45.38698196411133,263.0304260253906,384.0583801269531,317.45999765037595,318.2106018066406,229.39208984375,377.2157287597656,289.23572603383457,289.4757080078125,138.9309539794922,286.6586608886719,189.50308388157896,184.5419464111328,123.05421447753906,206.48583984375,162.06440906954887,161.66748046875,148.36758422851562,256.8746337890625,185.27079417293234,182.97259521484375,232.49514770507812,355.39892578125,286.2438909774436,288.8677978515625,122.2176513671875,325.88262939453125,234.7412035949248,237.92857360839844,71.9400863647461,279.6441955566406,199.8583323543233,211.3491973876953,67.48489379882812,232.58758544921875,137.19322720864662,129.39410400390625,17.0,37.0,24.603157992651504,43002,24.0,807.0,1300.0,1124.9254453281242,1130.0,22.0,50.0,38.55492767778243,39.0,,,,
Busia,7.024416923522949,12.221111297607422,9.57680234042081,88,9.505096435546875,2012.0,23.049407958984375,51.67115020751953,31.261785333806817,31.12358283996582,45.63416290283203,84.95386505126953,64.71646950461648,66.35226440429688,213.01565551757812,338.5123596191406,276.90380859375,282.10198974609375,161.5750732421875,328.05377197265625,244.0340021306818,246.0296630859375,70.70895385742188,235.18943786621094,153.54307972301137,151.57659912109375,31.200267791748047,148.61370849609375,105.60563520951705,115.48794555664062,46.61149215698242,177.427734375,125.07091175426136,128.3142547607422,72.6087646484375,309.7945251464844,216.3836115056818,231.8132781982422,76.43081665039062,329.4337158203125,213.88552024147728,232.81834411621094,123.62199401855469,350.3739318847656,237.1634188565341,249.5745849609375,96.73116302490234,260.0054016113281,204.9470880681818,209.41175842285156,12.0,33.0,22.26631745239877,24054,22.0,1030.0,1390.0,1224.4425043651784,1220.0,22.0,55.0,39.84692774590505,40.0,,,,
Elgeyo-Marakwet,5.303075313568115,11.618229866027832,7.766419293129281,146,7.5388641357421875,2012.0,8.600197792053223,30.635452270507812,17.9345703125,16.872346878051758,26.826791763305664,72.3899917602539,45.98025805329623,45.06700134277344,179.98643493652344,443.93878173828125,299.5349957191781,301.24969482421875,214.32699584960938,543.2971801757812,353.67760059931504,352.63702392578125,69.70208740234375,196.10116577148438,118.15459118150685,122.81468200683594,120.11549377441406,241.83441162109375,175.36044520547946,175.02313232421875,118.91259765625,257.276123046875,179.16079837328766,182.09271240234375,85.99089050292969,288.97906494140625,165.14965485873287,163.2388458251953,92.3128433227539,340.7710266113281,192.4080158390411,193.04379272460938,46.11574172973633,183.38143920898438,108.0408283390411,104.97785186767578,66.28340148925781,168.5343780517578,100.3447265625,100.09663391113281,15.0,36.0,25.891243790333814,43078,26.0,888.0,1500.0,1175.9268304006685,1160.0,21.0,55.0,38.09206555550397,38.0,,,,
Embu,4.673133850097656,24.95582389831543,9.673822576349432,132,8.331336975097656,2012.0,9.018752098083496,36.075382232666016,15.164595170454545,13.520554542541504,15.121593475341797,43.67536926269531,27.386859315814394,27.254785537719727,241.77906799316406,508.9620361328125,343.41577888257575,331.96124267578125,47.76881408691406,386.51611328125,156.8843661221591,141.90040588378906,1.7919703722000122,83.24564361572266,18.698282877604168,11.040802955627441,1.7196539640426636,93.93148803710938,21.81467322147254,12.540373802185059,1.324293613433838,107.11175537109375,24.61141320430871,14.449821472167969,1.019722580909729,77.58415985107422,13.58494706587358,7.8845391273498535,79.34568786621094,272.6517333984375,153.75349195075756,140.20602416992188,154.25067138671875,346.5315246582031,247.0781102035985,248.89419555664062,71.1427001953125,143.00302124023438,109.45940607244319,110.91111755371094,11.0,39.0,19.604128764908026,39576,18.0,742.0,1440.0,1198.5445724681624,1230.0,12.0,66.0,39.14913078633515,38.0,,,,
Garissa,0.42739754915237427,7.047247886657715,3.8604896459912657,1517,3.6347060203552246,2012.0,0.58818519115448,11.172637939453125,4.764941341875412,4.438222885131836,2.690512180328369,16.851076126098633,9.08595552488464,8.756646156311035,14.96278190612793,145.13433837890625,45.51663439353988,38.77785110473633,0.21046631038188934,242.85594177246094,46.54928518457482,13.851253509521484,4.2637111619114876e-09,104.52776336669922,16.465143735580092,2.480663299560547,0.0,38.58763122558594,12.00973858767304,8.526176452636719,1.658190207365351e-08,44.615203857421875,8.120640552900461,4.27242374420166,0.4044003188610077,43.351722717285156,12.225128234179302,9.445037841796875,3.571998119354248,108.40748596191406,48.076265861898484,47.59640121459961,25.684162139892578,234.33900451660156,120.05232366512854,115.54405975341797,10.709121704101562,134.7995147705078,63.54981048121292,56.36330795288086,8.0,33.0,20.522703180212016,611280,21.0,1260.0,1630.0,1406.4904593639576,1410.0,13.0,50.0,30.81391179165031,31.0,,,,
Homa Bay,11.814396858215332,24.86587905883789,17.3132643196451,199,17.253162384033203,2012.0,31.444910049438477,72.79861450195312,50.58849913630653,51.23712921142578,69.83882141113281,132.09109497070312,95.02983668341709,95.17845916748047,202.607177734375,493.9091491699219,292.44535175879395,281.1933288574219,138.122314453125,272.7409362792969,193.9937578517588,190.74378967285156,63.102012634277344,295.03253173828125,149.98199002826632,136.54002380371094,19.420310974121094,148.6268768310547,74.45266370917085,66.02721405029297,42.89208221435547,169.4830322265625,91.60973814384423,85.81101989746094,72.8300552368164,319.78216552734375,171.88261620603015,172.39080810546875,44.8184700012207,211.2021942138672,131.72389290201005,125.5457763671875,65.18494415283203,285.4908142089844,181.23037060301507,175.4256591796875,110.06950378417969,249.74874877929688,180.27300565326632,178.69534301757812,14.0,35.0,23.921964011212587,44236,24.0,935.0,1380.0,1216.9038791934172,1220.0,17.0,55.0,39.02210868975495,40.0,,,,
Isiolo,1.8289902210235596,13.353307723999023,4.071139908238039,951,3.2968411445617676,2012.0,2.669066905975342,24.11464500427246,6.201748981335436,5.22911262512207,2.5729308128356934,27.572063446044922,7.606783155888539,6.61762809753418,36.044891357421875,271.8075866699219,115.29133806519454,100.94532775878906,0.3380625247955322,124.16613006591797,13.132454119019453,4.435081958770752,4.909962658672384e-09,51.37704086303711,2.1331219758395767,0.23508143424987793,0.0,47.81914520263672,2.6504555751347265,1.6295590654635816e-08,0.0,38.616703033447266,1.8594470099319795,5.0687070540789136e-08,2.6892441606918283e-09,7.037550449371338,1.1612638680090037,0.9583215713500977,0.6790118217468262,207.1083984375,42.76974894847529,25.47856903076172,1.9097272157669067,256.6921081542969,59.37592008412198,41.91511917114258,5.581810474395752,148.96731567382812,52.68031595031546,39.49687576293945,8.0,33.0,19.361609120630774,356642,19.0,1040.0,1610.0,1423.045137701112,1440.0,13.0,56.0,30.46520880883351,30.0,,,,
